"","V1"
"2416",1.35517822500983
"2417",1.33807824593142
"2418",1.32987968965447
"2419",1.41881181544272
"2420",1.31330281209935
"2421",1.39513203093196
"2422",1.36312841078803
"2423",1.34454005202061
"2424",1.24947894737804
"2425",1.33987145324017
"2426",1.38689318843629
"2427",1.39402738842064
"2428",1.34381692234926
"2429",1.40308566907869
"2430",1.32676072659412
"2431",1.35299846447769
"2432",1.26223370929581
"2433",1.31620039582038
"2434",1.38046653151233
"2435",1.34652893492969
"2436",1.45195491149422
"2437",1.34549948962041
"2438",1.30809686568824
"2439",1.38143975399409
"2440",1.25676607422634
"2441",1.31147895065576
"2442",1.37107798427528
"2443",1.35692264370233
"2444",1.35555888574524
"2445",1.37346660955229
"2446",1.35781847002795
"2447",1.37410790292358
"2448",1.34437325353597
"2449",1.36940929931821
"2450",1.39750426260665
"2451",1.36635568581417
"2452",1.28064238691919
"2453",1.32931086548123
"2454",1.31302474665386
"2455",1.29123382141087
"2456",1.37987286754569
"2457",1.32268619553419
"2458",1.3303887443837
"2459",1.2911457488167
"2460",1.38557426598115
"2461",1.34297239518625
"2462",1.30293452489938
"2463",1.34206953763904
"2464",1.31804487945193
"2465",1.32563093698619
"2466",1.31541110505504
"2467",1.34713381389197
"2468",1.33827870108239
"2469",1.30901273618748
"2470",1.33262446532896
"2471",1.34851411827245
"2472",1.32108336375543
"2473",1.33774952138991
"2474",1.24120191360077
"2475",1.32852500612399
"2476",1.30366992703411
"2477",1.37323652088446
"2478",1.23466040626331
"2479",1.29930774757663
"2480",1.37930458839306
"2481",1.43605700017978
"2482",1.43954520251324
"2483",1.41727440989599
"2484",1.33041839439289
"2485",1.26837591245103
"2486",1.37990437014264
"2487",1.37284562900006
"2488",1.34324148615491
"2489",1.29299703865285
"2490",1.32027097378261
"2491",1.42906504521234
"2492",1.30962798126652
"2493",1.33816721026099
"2494",1.29769791893975
"2495",1.33130813656333
"2496",1.29684187390115
"2497",1.35189327057023
"2498",1.43852587995469
"2499",1.31378833845008
"2500",1.32526391502396
